"","dpto","mpio","codmpio","anio","salida","llegada"
"557","Antioquia","Apartadó",5045,2000,4591,4067
"558","Antioquia","Apartadó",5045,2001,3118,3954
"559","Antioquia","Apartadó",5045,2002,3230,2976
"560","Antioquia","Apartadó",5045,2003,1161,1286
"561","Antioquia","Apartadó",5045,2004,1418,1358
"562","Antioquia","Apartadó",5045,2005,3165,2484
"563","Antioquia","Apartadó",5045,2006,2817,2570
"564","Antioquia","Apartadó",5045,2007,2462,2035
"565","Antioquia","Apartadó",5045,2008,2055,2010
"566","Antioquia","Apartadó",5045,2009,1381,930
"567","Antioquia","Apartadó",5045,2010,1029,909
"568","Antioquia","Apartadó",5045,2011,1067,807
"569","Antioquia","Apartadó",5045,2012,1038,567
"570","Antioquia","Apartadó",5045,2013,1299,965
"571","Antioquia","Apartadó",5045,2014,1196,498
"572","Antioquia","Apartadó",5045,2015,884,394
"573","Antioquia","Apartadó",5045,2016,438,174
"574","Antioquia","Apartadó",5045,2017,425,256
"575","Antioquia","Apartadó",5045,2018,388,272
"576","Antioquia","Apartadó",5045,2019,216,135
"577","Antioquia","Arboletes",5051,1959,5,5
"578","Antioquia","Arboletes",5051,1970,3,3
"579","Antioquia","Arboletes",5051,1974,3,0
"580","Antioquia","Arboletes",5051,1975,4,0
"581","Antioquia","Arboletes",5051,1978,1,2
"582","Antioquia","Arboletes",5051,1979,1,7
"583","Antioquia","Arboletes",5051,1980,44,30
"584","Antioquia","Arboletes",5051,1981,26,0
"585","Antioquia","Arboletes",5051,1982,13,17
"586","Antioquia","Arboletes",5051,1983,25,14
"587","Antioquia","Arboletes",5051,1984,89,15
"588","Antioquia","Arboletes",5051,1985,265,123
"589","Antioquia","Arboletes",5051,1986,185,141
"590","Antioquia","Arboletes",5051,1987,301,197
"591","Antioquia","Arboletes",5051,1988,727,263
"592","Antioquia","Arboletes",5051,1989,740,351
"593","Antioquia","Arboletes",5051,1990,2620,1100
"594","Antioquia","Arboletes",5051,1991,680,346
"595","Antioquia","Arboletes",5051,1992,1645,797
"596","Antioquia","Arboletes",5051,1993,3632,1080
"597","Antioquia","Arboletes",5051,1994,1792,919
"598","Antioquia","Arboletes",5051,1995,2600,2403
"599","Antioquia","Arboletes",5051,1996,801,677
"600","Antioquia","Arboletes",5051,1997,3068,640
"601","Antioquia","Arboletes",5051,1998,1016,1846
"602","Antioquia","Arboletes",5051,1999,642,314
"603","Antioquia","Arboletes",5051,2000,794,723
"604","Antioquia","Arboletes",5051,2001,839,302
"605","Antioquia","Arboletes",5051,2002,549,175
"606","Antioquia","Arboletes",5051,2003,391,150
"607","Antioquia","Arboletes",5051,2004,462,192
"608","Antioquia","Arboletes",5051,2005,494,224
"609","Antioquia","Arboletes",5051,2006,434,200
"610","Antioquia","Arboletes",5051,2007,398,218
"611","Antioquia","Arboletes",5051,2008,541,210
"612","Antioquia","Arboletes",5051,2009,285,97
"613","Antioquia","Arboletes",5051,2010,277,148
"614","Antioquia","Arboletes",5051,2011,209,84
"615","Antioquia","Arboletes",5051,2012,191,91
"616","Antioquia","Arboletes",5051,2013,160,71
"617","Antioquia","Arboletes",5051,2014,152,37
"618","Antioquia","Arboletes",5051,2015,109,27
"619","Antioquia","Arboletes",5051,2016,115,25
"620","Antioquia","Arboletes",5051,2017,84,8
"621","Antioquia","Arboletes",5051,2018,82,4
"622","Antioquia","Arboletes",5051,2019,44,12
"623","Antioquia","Argelia",5055,1981,1,0
"624","Antioquia","Argelia",5055,1982,2,0
"625","Antioquia","Argelia",5055,1983,4,0
"626","Antioquia","Argelia",5055,1984,5,0
"627","Antioquia","Argelia",5055,1985,87,14
"628","Antioquia","Argelia",5055,1986,34,0
"629","Antioquia","Argelia",5055,1987,61,0
"630","Antioquia","Argelia",5055,1988,64,1
"631","Antioquia","Argelia",5055,1989,49,6
"632","Antioquia","Argelia",5055,1990,106,1
"633","Antioquia","Argelia",5055,1991,70,3
"634","Antioquia","Argelia",5055,1992,78,0
"635","Antioquia","Argelia",5055,1993,76,2
"636","Antioquia","Argelia",5055,1994,68,1
"637","Antioquia","Argelia",5055,1995,174,13
"638","Antioquia","Argelia",5055,1996,177,6
"639","Antioquia","Argelia",5055,1997,247,15
"640","Antioquia","Argelia",5055,1998,281,37
"641","Antioquia","Argelia",5055,1999,397,25
"642","Antioquia","Argelia",5055,2000,884,166
"643","Antioquia","Argelia",5055,2001,710,149
"644","Antioquia","Argelia",5055,2002,5587,3183
"645","Antioquia","Argelia",5055,2003,1316,713
"646","Antioquia","Argelia",5055,2004,1380,615
"647","Antioquia","Argelia",5055,2005,3208,2255
"648","Antioquia","Argelia",5055,2006,2822,2081
"649","Antioquia","Argelia",5055,2007,493,128
"650","Antioquia","Argelia",5055,2008,281,166
"651","Antioquia","Argelia",5055,2009,65,58
"652","Antioquia","Argelia",5055,2010,43,21
"653","Antioquia","Argelia",5055,2011,38,48
"654","Antioquia","Argelia",5055,2012,50,3
"655","Antioquia","Argelia",5055,2013,48,7
"656","Antioquia","Argelia",5055,2014,36,0
"657","Antioquia","Argelia",5055,2015,31,8
"658","Antioquia","Argelia",5055,2016,9,0
"659","Antioquia","Argelia",5055,2017,4,0
"660","Antioquia","Argelia",5055,2019,7,1
"661","Antioquia","Armenia",5059,1988,1,0
"662","Antioquia","Armenia",5059,1990,2,2
"663","Antioquia","Armenia",5059,1991,7,5
"664","Antioquia","Armenia",5059,1994,2,1
"665","Antioquia","Armenia",5059,1995,7,4
"666","Antioquia","Armenia",5059,1996,3,11
"667","Antioquia","Armenia",5059,1997,12,12
"668","Antioquia","Armenia",5059,1998,9,23
"669","Antioquia","Armenia",5059,1999,7,7
"670","Antioquia","Armenia",5059,2000,111,20
"671","Antioquia","Armenia",5059,2001,85,8
"672","Antioquia","Armenia",5059,2002,27,13
"673","Antioquia","Armenia",5059,2003,1,9
"674","Antioquia","Armenia",5059,2004,58,27
"675","Antioquia","Armenia",5059,2005,32,18
"676","Antioquia","Armenia",5059,2006,5,3
"677","Antioquia","Armenia",5059,2007,13,8
"678","Antioquia","Armenia",5059,2008,22,0
"679","Antioquia","Armenia",5059,2009,19,0
"680","Antioquia","Armenia",5059,2010,12,20
"681","Antioquia","Armenia",5059,2011,6,13
"682","Antioquia","Armenia",5059,2012,37,16
"683","Antioquia","Armenia",5059,2013,48,7
"684","Antioquia","Armenia",5059,2014,19,5
"685","Antioquia","Armenia",5059,2015,22,14
"686","Antioquia","Armenia",5059,2016,18,1
"687","Antioquia","Armenia",5059,2017,21,2
"688","Antioquia","Armenia",5059,2018,25,8
"689","Antioquia","Armenia",5059,2019,3,3
"690","Antioquia","Barbosa",5079,1985,5,11
"691","Antioquia","Barbosa",5079,1986,1,50
"692","Antioquia","Barbosa",5079,1988,6,4
"693","Antioquia","Barbosa",5079,1989,2,11
"694","Antioquia","Barbosa",5079,1990,13,7
"695","Antioquia","Barbosa",5079,1991,26,41
"696","Antioquia","Barbosa",5079,1992,31,14
"697","Antioquia","Barbosa",5079,1993,18,89
"698","Antioquia","Barbosa",5079,1994,21,32
"699","Antioquia","Barbosa",5079,1995,56,94
"700","Antioquia","Barbosa",5079,1996,61,138
"701","Antioquia","Barbosa",5079,1997,66,250
"702","Antioquia","Barbosa",5079,1998,142,168
"703","Antioquia","Barbosa",5079,1999,88,189
"704","Antioquia","Barbosa",5079,2000,1199,1194
"705","Antioquia","Barbosa",5079,2001,405,359
"706","Antioquia","Barbosa",5079,2002,266,264
"707","Antioquia","Barbosa",5079,2003,116,198
"708","Antioquia","Barbosa",5079,2004,85,142
"709","Antioquia","Barbosa",5079,2005,151,121
"710","Antioquia","Barbosa",5079,2006,155,95
"711","Antioquia","Barbosa",5079,2007,131,156
"712","Antioquia","Barbosa",5079,2008,96,138
"713","Antioquia","Barbosa",5079,2009,70,88
"714","Antioquia","Barbosa",5079,2010,73,54
"715","Antioquia","Barbosa",5079,2011,127,76
"716","Antioquia","Barbosa",5079,2012,103,80
"717","Antioquia","Barbosa",5079,2013,95,134
"718","Antioquia","Barbosa",5079,2014,142,59
"719","Antioquia","Barbosa",5079,2015,97,73
"720","Antioquia","Barbosa",5079,2016,37,42
"721","Antioquia","Barbosa",5079,2017,44,55
"722","Antioquia","Barbosa",5079,2018,30,151
"723","Antioquia","Barbosa",5079,2019,9,56
"724","Antioquia","Bello",5088,1985,3,67
"725","Antioquia","Bello",5088,1986,4,55
"726","Antioquia","Bello",5088,1987,8,113
"727","Antioquia","Bello",5088,1988,14,138
"728","Antioquia","Bello",5088,1989,29,187
"729","Antioquia","Bello",5088,1990,91,224
"730","Antioquia","Bello",5088,1991,100,209
"731","Antioquia","Bello",5088,1992,96,322
"732","Antioquia","Bello",5088,1993,91,326
"733","Antioquia","Bello",5088,1994,36,419
"734","Antioquia","Bello",5088,1995,82,502
"735","Antioquia","Bello",5088,1996,94,1086
"736","Antioquia","Bello",5088,1997,106,1237
"737","Antioquia","Bello",5088,1998,135,1400
"738","Antioquia","Bello",5088,1999,95,1563
"739","Antioquia","Bello",5088,2000,187,2670
"740","Antioquia","Bello",5088,2001,1077,3403
"741","Antioquia","Bello",5088,2002,334,2859
"742","Antioquia","Bello",5088,2003,197,1538
"743","Antioquia","Bello",5088,2004,254,1538
"744","Antioquia","Bello",5088,2005,270,2036
"745","Antioquia","Bello",5088,2006,266,2231
"746","Antioquia","Bello",5088,2007,307,2458
"747","Antioquia","Bello",5088,2008,367,2335
"748","Antioquia","Bello",5088,2009,415,2470
"749","Antioquia","Bello",5088,2010,385,2148
"750","Antioquia","Bello",5088,2011,566,2316
"751","Antioquia","Bello",5088,2012,540,2016
"752","Antioquia","Bello",5088,2013,591,2200
"753","Antioquia","Bello",5088,2014,816,2271
"754","Antioquia","Bello",5088,2015,562,1806
"755","Antioquia","Bello",5088,2016,343,1173
"756","Antioquia","Bello",5088,2017,264,989
"757","Antioquia","Bello",5088,2018,220,2104
"758","Antioquia","Bello",5088,2019,311,1175
"759","Antioquia","Belmira",5086,1987,8,4
"760","Antioquia","Belmira",5086,1990,2,8
"761","Antioquia","Belmira",5086,1993,6,6
"762","Antioquia","Belmira",5086,1995,9,8
"763","Antioquia","Belmira",5086,1996,19,14
"764","Antioquia","Belmira",5086,1997,70,23
"765","Antioquia","Belmira",5086,1998,37,55
"766","Antioquia","Belmira",5086,1999,17,38
"767","Antioquia","Belmira",5086,2000,40,38
"768","Antioquia","Belmira",5086,2001,22,28
"769","Antioquia","Belmira",5086,2002,17,24
"770","Antioquia","Belmira",5086,2003,11,0
"771","Antioquia","Belmira",5086,2004,43,8
"772","Antioquia","Belmira",5086,2005,9,18
"773","Antioquia","Belmira",5086,2006,5,13
"774","Antioquia","Belmira",5086,2007,48,0
"775","Antioquia","Belmira",5086,2008,16,20
"776","Antioquia","Belmira",5086,2009,53,22
"777","Antioquia","Belmira",5086,2010,34,8
"778","Antioquia","Belmira",5086,2011,4,3
"779","Antioquia","Belmira",5086,2012,9,11
"780","Antioquia","Belmira",5086,2013,30,8
"781","Antioquia","Belmira",5086,2014,19,9
"782","Antioquia","Belmira",5086,2015,28,6
"783","Antioquia","Belmira",5086,2016,12,4
"784","Antioquia","Belmira",5086,2017,17,0
"785","Antioquia","Belmira",5086,2018,16,5
"786","Antioquia","Betania",5091,1985,2,0
"787","Antioquia","Betania",5091,1986,3,4
"788","Antioquia","Betania",5091,1987,6,0
"789","Antioquia","Betania",5091,1988,28,18
"790","Antioquia","Betania",5091,1989,8,2
"791","Antioquia","Betania",5091,1990,15,22
"792","Antioquia","Betania",5091,1991,47,10
"793","Antioquia","Betania",5091,1992,23,33
"794","Antioquia","Betania",5091,1993,37,8
"795","Antioquia","Betania",5091,1994,52,51
"796","Antioquia","Betania",5091,1995,199,78
"797","Antioquia","Betania",5091,1996,372,91
"798","Antioquia","Betania",5091,1997,382,153
"799","Antioquia","Betania",5091,1998,305,131
"800","Antioquia","Betania",5091,1999,223,128
"801","Antioquia","Betania",5091,2000,212,117
"802","Antioquia","Betania",5091,2001,119,78
"803","Antioquia","Betania",5091,2002,139,35
"804","Antioquia","Betania",5091,2003,43,36
"805","Antioquia","Betania",5091,2004,62,35
"806","Antioquia","Betania",5091,2005,59,50
"807","Antioquia","Betania",5091,2006,65,34
"808","Antioquia","Betania",5091,2007,48,12
"809","Antioquia","Betania",5091,2008,34,15
"810","Antioquia","Betania",5091,2009,29,16
"811","Antioquia","Betania",5091,2010,27,28
"812","Antioquia","Betania",5091,2011,21,12
"813","Antioquia","Betania",5091,2012,13,7
"814","Antioquia","Betania",5091,2013,36,24
"815","Antioquia","Betania",5091,2014,44,1
"816","Antioquia","Betania",5091,2015,46,23
"817","Antioquia","Betania",5091,2016,23,5
"818","Antioquia","Betania",5091,2017,27,11
"819","Antioquia","Betania",5091,2018,13,9
"820","Antioquia","Betulia",5093,1972,1,0
"821","Antioquia","Betulia",5093,1985,3,11
"822","Antioquia","Betulia",5093,1986,2,2
"823","Antioquia","Betulia",5093,1987,10,0
"824","Antioquia","Betulia",5093,1988,17,9
"825","Antioquia","Betulia",5093,1989,41,10
"826","Antioquia","Betulia",5093,1990,46,31
"827","Antioquia","Betulia",5093,1991,33,28
"828","Antioquia","Betulia",5093,1992,47,30
"829","Antioquia","Betulia",5093,1993,54,15
"830","Antioquia","Betulia",5093,1994,46,19
"831","Antioquia","Betulia",5093,1995,86,57
"832","Antioquia","Betulia",5093,1996,111,157
"833","Antioquia","Betulia",5093,1997,197,139
"834","Antioquia","Betulia",5093,1998,363,258
"835","Antioquia","Betulia",5093,1999,4452,2235
"836","Antioquia","Betulia",5093,2000,8255,5888
"837","Antioquia","Betulia",5093,2001,962,405
"838","Antioquia","Betulia",5093,2002,1007,285
"839","Antioquia","Betulia",5093,2003,512,251
"840","Antioquia","Betulia",5093,2004,472,244
"841","Antioquia","Betulia",5093,2005,325,223
"842","Antioquia","Betulia",5093,2006,324,146
"843","Antioquia","Betulia",5093,2007,267,67
"844","Antioquia","Betulia",5093,2008,371,91
"845","Antioquia","Betulia",5093,2009,352,152
"846","Antioquia","Betulia",5093,2010,117,111
"847","Antioquia","Betulia",5093,2011,64,61
"848","Antioquia","Betulia",5093,2012,44,46
"849","Antioquia","Betulia",5093,2013,32,58
"850","Antioquia","Betulia",5093,2014,36,25
"851","Antioquia","Betulia",5093,2015,54,20
"852","Antioquia","Betulia",5093,2016,24,21
"853","Antioquia","Betulia",5093,2017,26,14
"854","Antioquia","Betulia",5093,2018,13,9
"855","Antioquia","Betulia",5093,2019,7,3
"856","Antioquia","Briceño",5107,1982,4,0
"857","Antioquia","Briceño",5107,1984,2,0
"858","Antioquia","Briceño",5107,1985,15,0
"859","Antioquia","Briceño",5107,1986,2,0
"860","Antioquia","Briceño",5107,1987,13,1
"861","Antioquia","Briceño",5107,1988,17,1
"862","Antioquia","Briceño",5107,1989,8,0
"863","Antioquia","Briceño",5107,1990,11,0
"864","Antioquia","Briceño",5107,1991,39,10
"865","Antioquia","Briceño",5107,1992,33,14
"866","Antioquia","Briceño",5107,1993,31,3
"867","Antioquia","Briceño",5107,1994,44,7
"868","Antioquia","Briceño",5107,1995,42,0
"869","Antioquia","Briceño",5107,1996,45,9
"870","Antioquia","Briceño",5107,1997,98,30
"871","Antioquia","Briceño",5107,1998,52,15
"872","Antioquia","Briceño",5107,1999,92,35
"873","Antioquia","Briceño",5107,2000,612,425
"874","Antioquia","Briceño",5107,2001,769,428
"875","Antioquia","Briceño",5107,2002,462,215
"876","Antioquia","Briceño",5107,2003,96,31
"877","Antioquia","Briceño",5107,2004,109,23
"878","Antioquia","Briceño",5107,2005,203,41
"879","Antioquia","Briceño",5107,2006,309,68
"880","Antioquia","Briceño",5107,2007,243,50
"881","Antioquia","Briceño",5107,2008,425,44
"882","Antioquia","Briceño",5107,2009,216,42
"883","Antioquia","Briceño",5107,2010,222,61
"884","Antioquia","Briceño",5107,2011,321,46
"885","Antioquia","Briceño",5107,2012,359,52
"886","Antioquia","Briceño",5107,2013,344,60
"887","Antioquia","Briceño",5107,2014,346,38
"888","Antioquia","Briceño",5107,2015,371,87
"889","Antioquia","Briceño",5107,2016,353,31
"890","Antioquia","Briceño",5107,2017,238,36
"891","Antioquia","Briceño",5107,2018,200,17
"892","Antioquia","Briceño",5107,2019,194,15
"893","Antioquia","Buriticá",5113,1985,31,2
"894","Antioquia","Buriticá",5113,1986,16,15
"895","Antioquia","Buriticá",5113,1987,23,0
"896","Antioquia","Buriticá",5113,1988,14,0
"897","Antioquia","Buriticá",5113,1989,10,3
"898","Antioquia","Buriticá",5113,1990,16,4
"899","Antioquia","Buriticá",5113,1991,16,0
"900","Antioquia","Buriticá",5113,1992,27,2
"901","Antioquia","Buriticá",5113,1993,25,13
"902","Antioquia","Buriticá",5113,1994,18,2
"903","Antioquia","Buriticá",5113,1995,33,2
"904","Antioquia","Buriticá",5113,1996,43,3
"905","Antioquia","Buriticá",5113,1997,59,28
"906","Antioquia","Buriticá",5113,1998,50,25
"907","Antioquia","Buriticá",5113,1999,55,31
"908","Antioquia","Buriticá",5113,2000,387,92
"909","Antioquia","Buriticá",5113,2001,4490,3465
"910","Antioquia","Buriticá",5113,2002,92,12
"911","Antioquia","Buriticá",5113,2003,53,11
"912","Antioquia","Buriticá",5113,2004,62,15
"913","Antioquia","Buriticá",5113,2005,122,48
"914","Antioquia","Buriticá",5113,2006,102,11
"915","Antioquia","Buriticá",5113,2007,124,12
"916","Antioquia","Buriticá",5113,2008,90,3
"917","Antioquia","Buriticá",5113,2009,18,11
"918","Antioquia","Buriticá",5113,2010,16,5
"919","Antioquia","Buriticá",5113,2011,21,10
"920","Antioquia","Buriticá",5113,2012,35,7
"921","Antioquia","Buriticá",5113,2013,97,17
"922","Antioquia","Buriticá",5113,2014,56,5
"923","Antioquia","Buriticá",5113,2015,40,13
"924","Antioquia","Buriticá",5113,2016,94,2
"925","Antioquia","Buriticá",5113,2017,45,0
"926","Antioquia","Buriticá",5113,2018,17,5
"927","Antioquia","Buriticá",5113,2019,28,7
"928","Antioquia","Cáceres",5120,1980,1,0
"929","Antioquia","Cáceres",5120,1984,1,0
"930","Antioquia","Cáceres",5120,1985,22,20
"931","Antioquia","Cáceres",5120,1986,7,5
"932","Antioquia","Cáceres",5120,1987,29,17
"933","Antioquia","Cáceres",5120,1988,15,24
"934","Antioquia","Cáceres",5120,1989,31,8
"935","Antioquia","Cáceres",5120,1990,126,64
"936","Antioquia","Cáceres",5120,1991,69,28
"937","Antioquia","Cáceres",5120,1992,50,20
"938","Antioquia","Cáceres",5120,1993,81,37
"939","Antioquia","Cáceres",5120,1994,154,92
"940","Antioquia","Cáceres",5120,1995,194,71
"941","Antioquia","Cáceres",5120,1996,309,72
"942","Antioquia","Cáceres",5120,1997,321,137
"943","Antioquia","Cáceres",5120,1998,382,138
"944","Antioquia","Cáceres",5120,1999,247,134
"945","Antioquia","Cáceres",5120,2000,529,256
"946","Antioquia","Cáceres",5120,2001,1088,854
"947","Antioquia","Cáceres",5120,2002,694,305
"948","Antioquia","Cáceres",5120,2003,279,112
"949","Antioquia","Cáceres",5120,2004,431,211
"950","Antioquia","Cáceres",5120,2005,440,223
"951","Antioquia","Cáceres",5120,2006,696,453
"952","Antioquia","Cáceres",5120,2007,581,328
"953","Antioquia","Cáceres",5120,2008,754,305
"954","Antioquia","Cáceres",5120,2009,1583,407
"955","Antioquia","Cáceres",5120,2010,1907,523
"956","Antioquia","Cáceres",5120,2011,2042,983
"957","Antioquia","Cáceres",5120,2012,1083,384
"958","Antioquia","Cáceres",5120,2013,853,316
"959","Antioquia","Cáceres",5120,2014,1220,278
"960","Antioquia","Cáceres",5120,2015,757,221
"961","Antioquia","Cáceres",5120,2016,539,94
"962","Antioquia","Cáceres",5120,2017,482,86
"963","Antioquia","Cáceres",5120,2018,3081,335
"964","Antioquia","Cáceres",5120,2019,1996,68
"965","Antioquia","Caicedo",5125,1975,1,0
"966","Antioquia","Caicedo",5125,1984,6,0
"967","Antioquia","Caicedo",5125,1985,7,0
"968","Antioquia","Caicedo",5125,1987,13,0
"969","Antioquia","Caicedo",5125,1988,13,1
"970","Antioquia","Caicedo",5125,1989,17,0
"971","Antioquia","Caicedo",5125,1990,7,6
"972","Antioquia","Caicedo",5125,1991,9,2
"973","Antioquia","Caicedo",5125,1992,77,13
"974","Antioquia","Caicedo",5125,1993,38,16
"975","Antioquia","Caicedo",5125,1994,28,10
"976","Antioquia","Caicedo",5125,1995,91,11
"977","Antioquia","Caicedo",5125,1996,112,26
"978","Antioquia","Caicedo",5125,1997,87,35
"979","Antioquia","Caicedo",5125,1998,172,54
"980","Antioquia","Caicedo",5125,1999,108,43
"981","Antioquia","Caicedo",5125,2000,140,106
"982","Antioquia","Caicedo",5125,2001,193,39
"983","Antioquia","Caicedo",5125,2002,258,62
"984","Antioquia","Caicedo",5125,2003,143,31
"985","Antioquia","Caicedo",5125,2004,150,31
"986","Antioquia","Caicedo",5125,2005,133,28
"987","Antioquia","Caicedo",5125,2006,140,32
"988","Antioquia","Caicedo",5125,2007,136,13
"989","Antioquia","Caicedo",5125,2008,202,37
"990","Antioquia","Caicedo",5125,2009,118,31
"991","Antioquia","Caicedo",5125,2010,141,15
"992","Antioquia","Caicedo",5125,2011,146,46
"993","Antioquia","Caicedo",5125,2012,65,28
"994","Antioquia","Caicedo",5125,2013,62,23
"995","Antioquia","Caicedo",5125,2014,87,24
"996","Antioquia","Caicedo",5125,2015,35,14
