dpto,mpio,codmpio,anio,salida,llegada,lon,lat
Antioquia,Arboletes,5051,1986,185,141,-76.427,8.851
Antioquia,Arboletes,5051,1987,301,197,-76.427,8.851
Antioquia,Arboletes,5051,1988,727,263,-76.427,8.851
Antioquia,Arboletes,5051,1989,740,351,-76.427,8.851
Antioquia,Arboletes,5051,1990,2620,1100,-76.427,8.851
Antioquia,Arboletes,5051,1991,680,346,-76.427,8.851
Antioquia,Arboletes,5051,1992,1645,797,-76.427,8.851
Antioquia,Arboletes,5051,1993,3632,1080,-76.427,8.851
Antioquia,Arboletes,5051,1994,1792,919,-76.427,8.851
Antioquia,Arboletes,5051,1995,2600,2403,-76.427,8.851
Antioquia,Arboletes,5051,1996,801,677,-76.427,8.851
Antioquia,Arboletes,5051,1997,3068,640,-76.427,8.851
Antioquia,Arboletes,5051,1998,1016,1846,-76.427,8.851
Antioquia,Arboletes,5051,1999,642,314,-76.427,8.851
Antioquia,Arboletes,5051,2000,794,723,-76.427,8.851
Antioquia,Arboletes,5051,2001,839,302,-76.427,8.851
Antioquia,Arboletes,5051,2002,549,175,-76.427,8.851
Antioquia,Arboletes,5051,2003,391,150,-76.427,8.851
Antioquia,Arboletes,5051,2004,462,192,-76.427,8.851
Antioquia,Arboletes,5051,2005,494,224,-76.427,8.851
Antioquia,Arboletes,5051,2006,434,200,-76.427,8.851
Antioquia,Arboletes,5051,2007,398,218,-76.427,8.851
Antioquia,Arboletes,5051,2008,541,210,-76.427,8.851
Antioquia,Arboletes,5051,2009,285,97,-76.427,8.851
Antioquia,Arboletes,5051,2010,277,148,-76.427,8.851
Antioquia,Arboletes,5051,2011,209,84,-76.427,8.851
Antioquia,Arboletes,5051,2012,191,91,-76.427,8.851
Antioquia,Arboletes,5051,2013,160,71,-76.427,8.851
Antioquia,Arboletes,5051,2014,152,37,-76.427,8.851
Antioquia,Arboletes,5051,2015,109,27,-76.427,8.851
Antioquia,Arboletes,5051,2016,115,25,-76.427,8.851
Antioquia,Arboletes,5051,2017,84,8,-76.427,8.851
Antioquia,Arboletes,5051,2018,82,4,-76.427,8.851
Antioquia,Arboletes,5051,2019,44,12,-76.427,8.851
Antioquia,Argelia,5055,1981,1,0,-75.142,5.731
Antioquia,Argelia,5055,1982,2,0,-75.142,5.731
Antioquia,Argelia,5055,1983,4,0,-75.142,5.731
Antioquia,Argelia,5055,1984,5,0,-75.142,5.731
Antioquia,Argelia,5055,1985,87,14,-75.142,5.731
Antioquia,Argelia,5055,1986,34,0,-75.142,5.731
Antioquia,Argelia,5055,1987,61,0,-75.142,5.731
Antioquia,Argelia,5055,1988,64,1,-75.142,5.731
Antioquia,Argelia,5055,1989,49,6,-75.142,5.731
Antioquia,Argelia,5055,1990,106,1,-75.142,5.731
Antioquia,Argelia,5055,1991,70,3,-75.142,5.731
Antioquia,Argelia,5055,1992,78,0,-75.142,5.731
Antioquia,Argelia,5055,1993,76,2,-75.142,5.731
Antioquia,Argelia,5055,1994,68,1,-75.142,5.731
Antioquia,Argelia,5055,1995,174,13,-75.142,5.731
Antioquia,Argelia,5055,1996,177,6,-75.142,5.731
Antioquia,Argelia,5055,1997,247,15,-75.142,5.731
Antioquia,Argelia,5055,1998,281,37,-75.142,5.731
Antioquia,Argelia,5055,1999,397,25,-75.142,5.731
Antioquia,Argelia,5055,2000,884,166,-75.142,5.731
Antioquia,Argelia,5055,2001,710,149,-75.142,5.731
Antioquia,Argelia,5055,2002,5587,3183,-75.142,5.731
Antioquia,Argelia,5055,2003,1316,713,-75.142,5.731
Antioquia,Argelia,5055,2004,1380,615,-75.142,5.731
Antioquia,Argelia,5055,2005,3208,2255,-75.142,5.731
Antioquia,Argelia,5055,2006,2822,2081,-75.142,5.731
Antioquia,Argelia,5055,2007,493,128,-75.142,5.731
Antioquia,Argelia,5055,2008,281,166,-75.142,5.731
Antioquia,Argelia,5055,2009,65,58,-75.142,5.731
Antioquia,Argelia,5055,2010,43,21,-75.142,5.731
Antioquia,Argelia,5055,2011,38,48,-75.142,5.731
Antioquia,Argelia,5055,2012,50,3,-75.142,5.731
Antioquia,Argelia,5055,2013,48,7,-75.142,5.731
Antioquia,Argelia,5055,2014,36,0,-75.142,5.731
Antioquia,Argelia,5055,2015,31,8,-75.142,5.731
Antioquia,Argelia,5055,2016,9,0,-75.142,5.731
Antioquia,Argelia,5055,2017,4,0,-75.142,5.731
Antioquia,Argelia,5055,2019,7,1,-75.142,5.731
Antioquia,Armenia,5059,1988,1,0,-75.787,6.156
Antioquia,Armenia,5059,1990,2,2,-75.787,6.156
Antioquia,Armenia,5059,1991,7,5,-75.787,6.156
Antioquia,Armenia,5059,1994,2,1,-75.787,6.156
Antioquia,Armenia,5059,1995,7,4,-75.787,6.156
Antioquia,Armenia,5059,1996,3,11,-75.787,6.156
Antioquia,Armenia,5059,1997,12,12,-75.787,6.156
Antioquia,Armenia,5059,1998,9,23,-75.787,6.156
Antioquia,Armenia,5059,1999,7,7,-75.787,6.156
Antioquia,Armenia,5059,2000,111,20,-75.787,6.156
Antioquia,Armenia,5059,2001,85,8,-75.787,6.156
Antioquia,Armenia,5059,2002,27,13,-75.787,6.156
Antioquia,Armenia,5059,2003,1,9,-75.787,6.156
Antioquia,Armenia,5059,2004,58,27,-75.787,6.156
Antioquia,Armenia,5059,2005,32,18,-75.787,6.156
Antioquia,Armenia,5059,2006,5,3,-75.787,6.156
Antioquia,Armenia,5059,2007,13,8,-75.787,6.156
Antioquia,Armenia,5059,2008,22,0,-75.787,6.156
Antioquia,Armenia,5059,2009,19,0,-75.787,6.156
Antioquia,Armenia,5059,2010,12,20,-75.787,6.156
Antioquia,Armenia,5059,2011,6,13,-75.787,6.156
Antioquia,Armenia,5059,2012,37,16,-75.787,6.156
Antioquia,Armenia,5059,2013,48,7,-75.787,6.156
Antioquia,Armenia,5059,2014,19,5,-75.787,6.156
Antioquia,Armenia,5059,2015,22,14,-75.787,6.156
Antioquia,Armenia,5059,2016,18,1,-75.787,6.156
Antioquia,Armenia,5059,2017,21,2,-75.787,6.156
Antioquia,Armenia,5059,2018,25,8,-75.787,6.156
Antioquia,Armenia,5059,2019,3,3,-75.787,6.156
Antioquia,Barbosa,5079,1985,5,11,-75.332,6.439
Antioquia,Barbosa,5079,1986,1,50,-75.332,6.439
Antioquia,Barbosa,5079,1988,6,4,-75.332,6.439
Antioquia,Barbosa,5079,1989,2,11,-75.332,6.439
Antioquia,Barbosa,5079,1990,13,7,-75.332,6.439
Antioquia,Barbosa,5079,1991,26,41,-75.332,6.439
Antioquia,Barbosa,5079,1992,31,14,-75.332,6.439
Antioquia,Barbosa,5079,1993,18,89,-75.332,6.439
Antioquia,Barbosa,5079,1994,21,32,-75.332,6.439
Antioquia,Barbosa,5079,1995,56,94,-75.332,6.439
Antioquia,Barbosa,5079,1996,61,138,-75.332,6.439
Antioquia,Barbosa,5079,1997,66,250,-75.332,6.439
Antioquia,Barbosa,5079,1998,142,168,-75.332,6.439
Antioquia,Barbosa,5079,1999,88,189,-75.332,6.439
Antioquia,Barbosa,5079,2000,1199,1194,-75.332,6.439
Antioquia,Barbosa,5079,2001,405,359,-75.332,6.439
Antioquia,Barbosa,5079,2002,266,264,-75.332,6.439
Antioquia,Barbosa,5079,2003,116,198,-75.332,6.439
Antioquia,Barbosa,5079,2004,85,142,-75.332,6.439
Antioquia,Barbosa,5079,2005,151,121,-75.332,6.439
Antioquia,Barbosa,5079,2006,155,95,-75.332,6.439
Antioquia,Barbosa,5079,2007,131,156,-75.332,6.439
Antioquia,Barbosa,5079,2008,96,138,-75.332,6.439
Antioquia,Barbosa,5079,2009,70,88,-75.332,6.439
Antioquia,Barbosa,5079,2010,73,54,-75.332,6.439
Antioquia,Barbosa,5079,2011,127,76,-75.332,6.439
Antioquia,Barbosa,5079,2012,103,80,-75.332,6.439
Antioquia,Barbosa,5079,2013,95,134,-75.332,6.439
Antioquia,Barbosa,5079,2014,142,59,-75.332,6.439
Antioquia,Barbosa,5079,2015,97,73,-75.332,6.439
Antioquia,Barbosa,5079,2016,37,42,-75.332,6.439
Antioquia,Barbosa,5079,2017,44,55,-75.332,6.439
Antioquia,Barbosa,5079,2018,30,151,-75.332,6.439
Antioquia,Barbosa,5079,2019,9,56,-75.332,6.439
Antioquia,Bello,5088,1985,3,67,-75.555,6.334
Antioquia,Bello,5088,1986,4,55,-75.555,6.334
Antioquia,Bello,5088,1987,8,113,-75.555,6.334
Antioquia,Bello,5088,1988,14,138,-75.555,6.334
Antioquia,Bello,5088,1989,29,187,-75.555,6.334
Antioquia,Bello,5088,1990,91,224,-75.555,6.334
Antioquia,Bello,5088,1991,100,209,-75.555,6.334
Antioquia,Bello,5088,1992,96,322,-75.555,6.334
Antioquia,Bello,5088,1993,91,326,-75.555,6.334
Antioquia,Bello,5088,1994,36,419,-75.555,6.334
Antioquia,Bello,5088,1995,82,502,-75.555,6.334
Antioquia,Bello,5088,1996,94,1086,-75.555,6.334
Antioquia,Bello,5088,1997,106,1237,-75.555,6.334
Antioquia,Bello,5088,1998,135,1400,-75.555,6.334
Antioquia,Bello,5088,1999,95,1563,-75.555,6.334
Antioquia,Bello,5088,2000,187,2670,-75.555,6.334
Antioquia,Bello,5088,2001,1077,3403,-75.555,6.334
Antioquia,Bello,5088,2002,334,2859,-75.555,6.334
Antioquia,Bello,5088,2003,197,1538,-75.555,6.334
Antioquia,Bello,5088,2004,254,1538,-75.555,6.334
Antioquia,Bello,5088,2005,270,2036,-75.555,6.334
Antioquia,Bello,5088,2006,266,2231,-75.555,6.334
Antioquia,Bello,5088,2007,307,2458,-75.555,6.334
Antioquia,Bello,5088,2008,367,2335,-75.555,6.334
Antioquia,Bello,5088,2009,415,2470,-75.555,6.334
Antioquia,Bello,5088,2010,385,2148,-75.555,6.334
Antioquia,Bello,5088,2011,566,2316,-75.555,6.334
Antioquia,Bello,5088,2012,540,2016,-75.555,6.334
Antioquia,Bello,5088,2013,591,2200,-75.555,6.334
Antioquia,Bello,5088,2014,816,2271,-75.555,6.334
Antioquia,Bello,5088,2015,562,1806,-75.555,6.334
Antioquia,Bello,5088,2016,343,1173,-75.555,6.334
Antioquia,Bello,5088,2017,264,989,-75.555,6.334
Antioquia,Bello,5088,2018,220,2104,-75.555,6.334
Antioquia,Bello,5088,2019,311,1175,-75.555,6.334
Antioquia,Belmira,5086,1987,8,4,-75.667,6.606
Antioquia,Belmira,5086,1990,2,8,-75.667,6.606
Antioquia,Belmira,5086,1993,6,6,-75.667,6.606
Antioquia,Belmira,5086,1995,9,8,-75.667,6.606
Antioquia,Belmira,5086,1996,19,14,-75.667,6.606
Antioquia,Belmira,5086,1997,70,23,-75.667,6.606
Antioquia,Belmira,5086,1998,37,55,-75.667,6.606
Antioquia,Belmira,5086,1999,17,38,-75.667,6.606
Antioquia,Belmira,5086,2000,40,38,-75.667,6.606
Antioquia,Belmira,5086,2001,22,28,-75.667,6.606
Antioquia,Belmira,5086,2002,17,24,-75.667,6.606
Antioquia,Belmira,5086,2003,11,0,-75.667,6.606
Antioquia,Belmira,5086,2004,43,8,-75.667,6.606
Antioquia,Belmira,5086,2005,9,18,-75.667,6.606
Antioquia,Belmira,5086,2006,5,13,-75.667,6.606
Antioquia,Belmira,5086,2007,48,0,-75.667,6.606
Antioquia,Belmira,5086,2008,16,20,-75.667,6.606
Antioquia,Belmira,5086,2009,53,22,-75.667,6.606
Antioquia,Belmira,5086,2010,34,8,-75.667,6.606
Antioquia,Belmira,5086,2011,4,3,-75.667,6.606
Antioquia,Belmira,5086,2012,9,11,-75.667,6.606
Antioquia,Belmira,5086,2013,30,8,-75.667,6.606
Antioquia,Belmira,5086,2014,19,9,-75.667,6.606
Antioquia,Belmira,5086,2015,28,6,-75.667,6.606
Antioquia,Belmira,5086,2016,12,4,-75.667,6.606
Antioquia,Belmira,5086,2017,17,0,-75.667,6.606
Antioquia,Belmira,5086,2018,16,5,-75.667,6.606
Antioquia,Betania,5091,1985,2,0,-75.976,5.745
Antioquia,Betania,5091,1986,3,4,-75.976,5.745
Antioquia,Betania,5091,1987,6,0,-75.976,5.745
Antioquia,Betania,5091,1988,28,18,-75.976,5.745
Antioquia,Betania,5091,1989,8,2,-75.976,5.745
Antioquia,Betania,5091,1990,15,22,-75.976,5.745
Antioquia,Betania,5091,1991,47,10,-75.976,5.745
Antioquia,Betania,5091,1992,23,33,-75.976,5.745
Antioquia,Betania,5091,1993,37,8,-75.976,5.745
Antioquia,Betania,5091,1994,52,51,-75.976,5.745
Antioquia,Betania,5091,1995,199,78,-75.976,5.745
Antioquia,Betania,5091,1996,372,91,-75.976,5.745
Antioquia,Betania,5091,1997,382,153,-75.976,5.745
Antioquia,Betania,5091,1998,305,131,-75.976,5.745
Antioquia,Betania,5091,1999,223,128,-75.976,5.745
Antioquia,Betania,5091,2000,212,117,-75.976,5.745
Antioquia,Betania,5091,2001,119,78,-75.976,5.745
Antioquia,Betania,5091,2002,139,35,-75.976,5.745
Antioquia,Betania,5091,2003,43,36,-75.976,5.745
Antioquia,Betania,5091,2004,62,35,-75.976,5.745
Antioquia,Betania,5091,2005,59,50,-75.976,5.745
Antioquia,Betania,5091,2006,65,34,-75.976,5.745
Antioquia,Betania,5091,2007,48,12,-75.976,5.745
Antioquia,Betania,5091,2008,34,15,-75.976,5.745
Antioquia,Betania,5091,2009,29,16,-75.976,5.745
Antioquia,Betania,5091,2010,27,28,-75.976,5.745
Antioquia,Betania,5091,2011,21,12,-75.976,5.745
Antioquia,Betania,5091,2012,13,7,-75.976,5.745
Antioquia,Betania,5091,2013,36,24,-75.976,5.745
Antioquia,Betania,5091,2014,44,1,-75.976,5.745
Antioquia,Betania,5091,2015,46,23,-75.976,5.745
Antioquia,Betania,5091,2016,23,5,-75.976,5.745
Antioquia,Betania,5091,2017,27,11,-75.976,5.745
Antioquia,Betania,5091,2018,13,9,-75.976,5.745
Antioquia,Betulia,5093,1972,1,0,-75.985,6.115
Antioquia,Betulia,5093,1985,3,11,-75.985,6.115
Antioquia,Betulia,5093,1986,2,2,-75.985,6.115
Antioquia,Betulia,5093,1987,10,0,-75.985,6.115
Antioquia,Betulia,5093,1988,17,9,-75.985,6.115
Antioquia,Betulia,5093,1989,41,10,-75.985,6.115
Antioquia,Betulia,5093,1990,46,31,-75.985,6.115
Antioquia,Betulia,5093,1991,33,28,-75.985,6.115
Antioquia,Betulia,5093,1992,47,30,-75.985,6.115
Antioquia,Betulia,5093,1993,54,15,-75.985,6.115
Antioquia,Betulia,5093,1994,46,19,-75.985,6.115
Antioquia,Betulia,5093,1995,86,57,-75.985,6.115
Antioquia,Betulia,5093,1996,111,157,-75.985,6.115
Antioquia,Betulia,5093,1997,197,139,-75.985,6.115
Antioquia,Betulia,5093,1998,363,258,-75.985,6.115
Antioquia,Betulia,5093,1999,4452,2235,-75.985,6.115
Antioquia,Betulia,5093,2000,8255,5888,-75.985,6.115
Antioquia,Betulia,5093,2001,962,405,-75.985,6.115
Antioquia,Betulia,5093,2002,1007,285,-75.985,6.115
Antioquia,Betulia,5093,2003,512,251,-75.985,6.115
Antioquia,Betulia,5093,2004,472,244,-75.985,6.115
Antioquia,Betulia,5093,2005,325,223,-75.985,6.115
Antioquia,Betulia,5093,2006,324,146,-75.985,6.115
Antioquia,Betulia,5093,2007,267,67,-75.985,6.115
Antioquia,Betulia,5093,2008,371,91,-75.985,6.115
Antioquia,Betulia,5093,2009,352,152,-75.985,6.115
Antioquia,Betulia,5093,2010,117,111,-75.985,6.115
Antioquia,Betulia,5093,2011,64,61,-75.985,6.115
Antioquia,Betulia,5093,2012,44,46,-75.985,6.115
Antioquia,Betulia,5093,2013,32,58,-75.985,6.115
Antioquia,Betulia,5093,2014,36,25,-75.985,6.115
Antioquia,Betulia,5093,2015,54,20,-75.985,6.115
Antioquia,Betulia,5093,2016,24,21,-75.985,6.115
Antioquia,Betulia,5093,2017,26,14,-75.985,6.115
Antioquia,Betulia,5093,2018,13,9,-75.985,6.115
Antioquia,Betulia,5093,2019,7,3,-75.985,6.115
Antioquia,Briceño,5107,1982,4,0,-75.548,7.115
Antioquia,Briceño,5107,1984,2,0,-75.548,7.115
Antioquia,Briceño,5107,1985,15,0,-75.548,7.115
Antioquia,Briceño,5107,1986,2,0,-75.548,7.115
Antioquia,Briceño,5107,1987,13,1,-75.548,7.115
Antioquia,Briceño,5107,1988,17,1,-75.548,7.115
Antioquia,Briceño,5107,1989,8,0,-75.548,7.115
Antioquia,Briceño,5107,1990,11,0,-75.548,7.115
Antioquia,Briceño,5107,1991,39,10,-75.548,7.115
Antioquia,Briceño,5107,1992,33,14,-75.548,7.115
Antioquia,Briceño,5107,1993,31,3,-75.548,7.115
Antioquia,Briceño,5107,1994,44,7,-75.548,7.115
Antioquia,Briceño,5107,1995,42,0,-75.548,7.115
Antioquia,Briceño,5107,1996,45,9,-75.548,7.115
Antioquia,Briceño,5107,1997,98,30,-75.548,7.115
Antioquia,Briceño,5107,1998,52,15,-75.548,7.115
Antioquia,Briceño,5107,1999,92,35,-75.548,7.115
Antioquia,Briceño,5107,2000,612,425,-75.548,7.115
Antioquia,Briceño,5107,2001,769,428,-75.548,7.115
Antioquia,Briceño,5107,2002,462,215,-75.548,7.115
Antioquia,Briceño,5107,2003,96,31,-75.548,7.115
Antioquia,Briceño,5107,2004,109,23,-75.548,7.115
Antioquia,Briceño,5107,2005,203,41,-75.548,7.115
Antioquia,Briceño,5107,2006,309,68,-75.548,7.115
Antioquia,Briceño,5107,2007,243,50,-75.548,7.115
Antioquia,Briceño,5107,2008,425,44,-75.548,7.115
Antioquia,Briceño,5107,2009,216,42,-75.548,7.115
Antioquia,Briceño,5107,2010,222,61,-75.548,7.115
Antioquia,Briceño,5107,2011,321,46,-75.548,7.115
Antioquia,Briceño,5107,2012,359,52,-75.548,7.115
Antioquia,Briceño,5107,2013,344,60,-75.548,7.115
Antioquia,Briceño,5107,2014,346,38,-75.548,7.115
Antioquia,Briceño,5107,2015,371,87,-75.548,7.115
Antioquia,Briceño,5107,2016,353,31,-75.548,7.115
Antioquia,Briceño,5107,2017,238,36,-75.548,7.115
Antioquia,Briceño,5107,2018,200,17,-75.548,7.115
Antioquia,Briceño,5107,2019,194,15,-75.548,7.115
Antioquia,Buriticá,5113,1985,31,2,-75.908,6.72
Antioquia,Buriticá,5113,1986,16,15,-75.908,6.72
Antioquia,Buriticá,5113,1987,23,0,-75.908,6.72
Antioquia,Buriticá,5113,1988,14,0,-75.908,6.72
Antioquia,Buriticá,5113,1989,10,3,-75.908,6.72
Antioquia,Buriticá,5113,1990,16,4,-75.908,6.72
Antioquia,Buriticá,5113,1991,16,0,-75.908,6.72
Antioquia,Buriticá,5113,1992,27,2,-75.908,6.72
Antioquia,Buriticá,5113,1993,25,13,-75.908,6.72
Antioquia,Buriticá,5113,1994,18,2,-75.908,6.72
Antioquia,Buriticá,5113,1995,33,2,-75.908,6.72
Antioquia,Buriticá,5113,1996,43,3,-75.908,6.72
Antioquia,Buriticá,5113,1997,59,28,-75.908,6.72
Antioquia,Buriticá,5113,1998,50,25,-75.908,6.72
Antioquia,Buriticá,5113,1999,55,31,-75.908,6.72
Antioquia,Buriticá,5113,2000,387,92,-75.908,6.72
Antioquia,Buriticá,5113,2001,4490,3465,-75.908,6.72
Antioquia,Buriticá,5113,2002,92,12,-75.908,6.72
Antioquia,Buriticá,5113,2003,53,11,-75.908,6.72
Antioquia,Buriticá,5113,2004,62,15,-75.908,6.72
Antioquia,Buriticá,5113,2005,122,48,-75.908,6.72
Antioquia,Buriticá,5113,2006,102,11,-75.908,6.72
Antioquia,Buriticá,5113,2007,124,12,-75.908,6.72
Antioquia,Buriticá,5113,2008,90,3,-75.908,6.72
Antioquia,Buriticá,5113,2009,18,11,-75.908,6.72
Antioquia,Buriticá,5113,2010,16,5,-75.908,6.72
Antioquia,Buriticá,5113,2011,21,10,-75.908,6.72
Antioquia,Buriticá,5113,2012,35,7,-75.908,6.72
Antioquia,Buriticá,5113,2013,97,17,-75.908,6.72
Antioquia,Buriticá,5113,2014,56,5,-75.908,6.72
Antioquia,Buriticá,5113,2015,40,13,-75.908,6.72
Antioquia,Buriticá,5113,2016,94,2,-75.908,6.72
Antioquia,Buriticá,5113,2017,45,0,-75.908,6.72
Antioquia,Buriticá,5113,2018,17,5,-75.908,6.72
Antioquia,Buriticá,5113,2019,28,7,-75.908,6.72
Antioquia,Cáceres,5120,1980,1,0,-75.352,7.578
Antioquia,Cáceres,5120,1984,1,0,-75.352,7.578
Antioquia,Cáceres,5120,1985,22,20,-75.352,7.578
Antioquia,Cáceres,5120,1986,7,5,-75.352,7.578
Antioquia,Cáceres,5120,1987,29,17,-75.352,7.578
Antioquia,Cáceres,5120,1988,15,24,-75.352,7.578
Antioquia,Cáceres,5120,1989,31,8,-75.352,7.578
Antioquia,Cáceres,5120,1990,126,64,-75.352,7.578
Antioquia,Cáceres,5120,1991,69,28,-75.352,7.578
Antioquia,Cáceres,5120,1992,50,20,-75.352,7.578
Antioquia,Cáceres,5120,1993,81,37,-75.352,7.578
Antioquia,Cáceres,5120,1994,154,92,-75.352,7.578
Antioquia,Cáceres,5120,1995,194,71,-75.352,7.578
Antioquia,Cáceres,5120,1996,309,72,-75.352,7.578
Antioquia,Cáceres,5120,1997,321,137,-75.352,7.578
Antioquia,Cáceres,5120,1998,382,138,-75.352,7.578
Antioquia,Cáceres,5120,1999,247,134,-75.352,7.578
Antioquia,Cáceres,5120,2000,529,256,-75.352,7.578
Antioquia,Cáceres,5120,2001,1088,854,-75.352,7.578
Antioquia,Cáceres,5120,2002,694,305,-75.352,7.578
Antioquia,Cáceres,5120,2003,279,112,-75.352,7.578
Antioquia,Cáceres,5120,2004,431,211,-75.352,7.578
Antioquia,Cáceres,5120,2005,440,223,-75.352,7.578
Antioquia,Cáceres,5120,2006,696,453,-75.352,7.578
Antioquia,Cáceres,5120,2007,581,328,-75.352,7.578
Antioquia,Cáceres,5120,2008,754,305,-75.352,7.578
Antioquia,Cáceres,5120,2009,1583,407,-75.352,7.578
Antioquia,Cáceres,5120,2010,1907,523,-75.352,7.578
Antioquia,Cáceres,5120,2011,2042,983,-75.352,7.578
Antioquia,Cáceres,5120,2012,1083,384,-75.352,7.578
Antioquia,Cáceres,5120,2013,853,316,-75.352,7.578
Antioquia,Cáceres,5120,2014,1220,278,-75.352,7.578
Antioquia,Cáceres,5120,2015,757,221,-75.352,7.578
Antioquia,Cáceres,5120,2016,539,94,-75.352,7.578
Antioquia,Cáceres,5120,2017,482,86,-75.352,7.578
Antioquia,Cáceres,5120,2018,3081,335,-75.352,7.578
Antioquia,Cáceres,5120,2019,1996,68,-75.352,7.578
Antioquia,Caicedo,5125,1975,1,0,-75.983,6.406
Antioquia,Caicedo,5125,1984,6,0,-75.983,6.406
Antioquia,Caicedo,5125,1985,7,0,-75.983,6.406
Antioquia,Caicedo,5125,1987,13,0,-75.983,6.406
Antioquia,Caicedo,5125,1988,13,1,-75.983,6.406
Antioquia,Caicedo,5125,1989,17,0,-75.983,6.406
Antioquia,Caicedo,5125,1990,7,6,-75.983,6.406
Antioquia,Caicedo,5125,1991,9,2,-75.983,6.406
Antioquia,Caicedo,5125,1992,77,13,-75.983,6.406
Antioquia,Caicedo,5125,1993,38,16,-75.983,6.406
Antioquia,Caicedo,5125,1994,28,10,-75.983,6.406
Antioquia,Caicedo,5125,1995,91,11,-75.983,6.406
Antioquia,Caicedo,5125,1996,112,26,-75.983,6.406
Antioquia,Caicedo,5125,1997,87,35,-75.983,6.406
Antioquia,Caicedo,5125,1998,172,54,-75.983,6.406
Antioquia,Caicedo,5125,1999,108,43,-75.983,6.406
Antioquia,Caicedo,5125,2000,140,106,-75.983,6.406
Antioquia,Caicedo,5125,2001,193,39,-75.983,6.406
Antioquia,Caicedo,5125,2002,258,62,-75.983,6.406
Antioquia,Caicedo,5125,2003,143,31,-75.983,6.406
Antioquia,Caicedo,5125,2004,150,31,-75.983,6.406
Antioquia,Caicedo,5125,2005,133,28,-75.983,6.406
Antioquia,Caicedo,5125,2006,140,32,-75.983,6.406
Antioquia,Caicedo,5125,2007,136,13,-75.983,6.406
Antioquia,Caicedo,5125,2008,202,37,-75.983,6.406
Antioquia,Caicedo,5125,2009,118,31,-75.983,6.406
Antioquia,Caicedo,5125,2010,141,15,-75.983,6.406
Antioquia,Caicedo,5125,2011,146,46,-75.983,6.406
Antioquia,Caicedo,5125,2012,65,28,-75.983,6.406
Antioquia,Caicedo,5125,2013,62,23,-75.983,6.406
Antioquia,Caicedo,5125,2014,87,24,-75.983,6.406
Antioquia,Caicedo,5125,2015,35,14,-75.983,6.406
Antioquia,Caicedo,5125,2016,61,21,-75.983,6.406
Antioquia,Caicedo,5125,2017,29,7,-75.983,6.406
Antioquia,Caicedo,5125,2018,19,11,-75.983,6.406
Antioquia,Caicedo,5125,2019,23,6,-75.983,6.406
Antioquia,Caldas,5129,1986,4,9,-75.634,6.091
Antioquia,Caldas,5129,1988,6,43,-75.634,6.091
Antioquia,Caldas,5129,1989,2,34,-75.634,6.091
Antioquia,Caldas,5129,1990,4,14,-75.634,6.091
Antioquia,Caldas,5129,1992,2,15,-75.634,6.091
Antioquia,Caldas,5129,1993,1,49,-75.634,6.091
Antioquia,Caldas,5129,1994,5,40,-75.634,6.091
Antioquia,Caldas,5129,1995,7,63,-75.634,6.091
Antioquia,Caldas,5129,1996,6,105,-75.634,6.091
Antioquia,Caldas,5129,1997,9,138,-75.634,6.091
Antioquia,Caldas,5129,1998,20,204,-75.634,6.091
Antioquia,Caldas,5129,1999,30,130,-75.634,6.091
Antioquia,Caldas,5129,2000,84,401,-75.634,6.091
Antioquia,Caldas,5129,2001,111,330,-75.634,6.091
Antioquia,Caldas,5129,2002,87,355,-75.634,6.091
Antioquia,Caldas,5129,2003,60,162,-75.634,6.091
Antioquia,Caldas,5129,2004,92,173,-75.634,6.091
Antioquia,Caldas,5129,2005,80,146,-75.634,6.091
Antioquia,Caldas,5129,2006,49,170,-75.634,6.091
Antioquia,Caldas,5129,2007,79,129,-75.634,6.091
Antioquia,Caldas,5129,2008,73,54,-75.634,6.091
Antioquia,Caldas,5129,2009,42,50,-75.634,6.091
Antioquia,Caldas,5129,2010,86,68,-75.634,6.091
Antioquia,Caldas,5129,2011,68,126,-75.634,6.091
Antioquia,Caldas,5129,2012,55,97,-75.634,6.091
Antioquia,Caldas,5129,2013,145,116,-75.634,6.091
Antioquia,Caldas,5129,2014,93,114,-75.634,6.091
Antioquia,Caldas,5129,2015,53,108,-75.634,6.091
Antioquia,Caldas,5129,2016,28,29,-75.634,6.091
Antioquia,Caldas,5129,2017,25,38,-75.634,6.091
Antioquia,Caldas,5129,2018,14,34,-75.634,6.091
Antioquia,Caldas,5129,2019,9,22,-75.634,6.091
Antioquia,Campamento,5134,1971,1,0,-75.298,6.98
Antioquia,Campamento,5134,1983,2,0,-75.298,6.98
Antioquia,Campamento,5134,1985,2,0,-75.298,6.98
Antioquia,Campamento,5134,1986,1,0,-75.298,6.98
Antioquia,Campamento,5134,1987,21,0,-75.298,6.98
Antioquia,Campamento,5134,1988,49,11,-75.298,6.98
Antioquia,Campamento,5134,1989,30,0,-75.298,6.98
Antioquia,Campamento,5134,1990,23,3,-75.298,6.98
Antioquia,Campamento,5134,1991,27,2,-75.298,6.98
Antioquia,Campamento,5134,1992,19,8,-75.298,6.98
Antioquia,Campamento,5134,1993,59,3,-75.298,6.98
Antioquia,Campamento,5134,1994,33,1,-75.298,6.98
Antioquia,Campamento,5134,1995,22,20,-75.298,6.98
Antioquia,Campamento,5134,1996,38,37,-75.298,6.98
Antioquia,Campamento,5134,1997,46,54,-75.298,6.98
Antioquia,Campamento,5134,1998,45,3,-75.298,6.98
